team,team_zh,country_code,group,nationality,player_name,jersey_number,position,date_of_birth,age,height_cm,preferred_foot,market_value_eur_m,club,national_caps,national_goals,goal_rate,fifa_ranking,elo,data_source,source_url,squad_status
Jordan,約旦,JOR,Group J,約旦,Noor Al-Rawabdeh,8,Midfielder,"February 24, 1997",29,,N/A,,Selangor,68,3,0.044,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Ali Olwan,9,Forward,"March 26, 2000",26,,N/A,,Al-Sailiya,66,29,0.439,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Musa Al-Taamari,10,Forward,"June 10, 1997",29,,N/A,,Rennes,92,24,0.261,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Odeh Al-Fakhouri,11,Forward,"November 22, 2005",20,,N/A,,Pyramids,10,1,0.1,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Nour Bani Attiah,12,Goalkeeper,"January 25, 1993",33,,N/A,,Al-Faisaly,5,0,0.0,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Mahmoud Al-Mardi,13,Forward,"October 6, 1993",32,,N/A,,Al-Hussein,89,9,0.101,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Rajaei Ayed,14,Midfielder,"July 25, 1993",32,,N/A,,Al-Hussein,72,0,0.0,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Ibrahim Sadeh,15,Midfielder,"April 27, 2000",26,,N/A,,Al-Karma,57,3,0.053,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Mo Abualnadi,16,Defender,"February 8, 2001",25,,N/A,,Selangor,18,0,0.0,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Salim Obaid,17,Defender,"January 17, 1992",34,,N/A,,Al-Hussein,11,0,0.0,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Saed Al-Rosan,19,Defender,"February 1, 1997",29,,N/A,,Al-Hussein,21,2,0.095,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Mohannad Abu Taha,20,Midfielder,"February 2, 2003",23,,N/A,,Al-Quwa Al-Jawiya,29,1,0.034,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Nizar Al-Rashdan,21,Midfielder,"March 23, 1999",27,,N/A,,Qatar SC,47,4,0.085,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Abdallah Al-Fakhouri,22,Goalkeeper,"January 22, 2000",26,,N/A,,Al-Wehdat,11,0,0.0,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Ihsan Haddad,23,Defender,"February 5, 1994",32,,N/A,,Al-Hussein,92,2,0.022,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Ali Azaizeh,24,Forward,"April 13, 2004",22,,N/A,,Al-Shabab,4,0,0.0,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Mohammad Al-Dawoud,25,Midfielder,"April 12, 1992",34,,N/A,,Al-Wehdat,13,1,0.077,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Jordan,約旦,JOR,Group J,約旦,Anas Badawi,26,Defender,"September 13, 1997",28,,N/A,,Al-Faisaly,1,0,0.0,68.0,1500.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,David Ospina,1,Goalkeeper,"August 31, 1988",37,,N/A,,Atlético Nacional,130,0,0.0,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Daniel Muñoz,2,Defender,"May 26, 1996",30,,N/A,,Crystal Palace,46,3,0.065,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Jhon Lucumí,3,Defender,"June 26, 1998",27,,N/A,,Bologna,37,1,0.027,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Santiago Arias,4,Defender,"January 13, 1992",34,,N/A,,Independiente,68,0,0.0,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Kevin Castaño,5,Midfielder,"September 29, 2000",25,,N/A,,River Plate,25,0,0.0,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Richard Ríos,6,Midfielder,"June 2, 2000",26,,N/A,,Benfica,32,2,0.062,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Luis Díaz,7,Forward,"January 13, 1997",29,,N/A,,Bayern Munich,74,22,0.297,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Jorge Carrascal,8,Midfielder,"May 25, 1998",28,,N/A,,Flamengo,24,2,0.083,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Jhon Córdoba,9,Forward,"May 11, 1993",33,,N/A,,Krasnodar,21,6,0.286,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,James Rodríguez,10,Midfielder,"July 12, 1991",34,,N/A,,Minnesota United FC,126,31,0.246,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Jhon Arias,11,Midfielder,"September 21, 1997",28,,N/A,,Palmeiras,38,6,0.158,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Camilo Vargas,12,Goalkeeper,"March 9, 1989",37,,N/A,,Atlas,42,0,0.0,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Yerry Mina,13,Defender,"September 23, 1994",31,,N/A,,Cagliari,54,8,0.148,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Gustavo Puerta,14,Defender,"July 23, 2003",22,,N/A,,Racing Santander,6,1,0.167,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Juan Portilla,15,Midfielder,"September 12, 1998",27,,N/A,,Athletico Paranaense,10,0,0.0,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Jefferson Lerma,16,Midfielder,"October 25, 1994",31,,N/A,,Crystal Palace,65,5,0.077,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Johan Mojica,17,Defender,"August 21, 1992",33,,N/A,,Mallorca,45,1,0.022,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Willer Ditta,18,Defender,"January 23, 1998",28,,N/A,,Cruz Azul,5,0,0.0,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Cucho Hernández,19,Forward,"April 20, 1999",27,,N/A,,Real Betis,9,2,0.222,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Juan Fernando Quintero,20,Midfielder,"January 18, 1993",33,,N/A,,River Plate,49,6,0.122,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Jaminton Campaz,21,Forward,"May 24, 2000",26,,N/A,,Rosario Central,10,1,0.1,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Deiver Machado,22,Defender,"September 2, 1993",32,,N/A,,Nantes,15,0,0.0,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Davinson Sánchez,23,Defender,"June 12, 1996",29,,N/A,,Galatasaray,79,4,0.051,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Álvaro Montero,24,Goalkeeper,"March 29, 1995",31,,N/A,,Vélez Sarsfield,12,0,0.0,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Luis Suárez,25,Forward,"December 2, 1997",28,,N/A,,Sporting CP,12,5,0.417,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Colombia,哥倫比亞,COL,Group K,哥倫比亞,Andrés Gómez,26,Forward,"September 12, 2002",23,,N/A,,Vasco da Gama,8,2,0.25,13.0,1775.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Lionel Mpasi,1,Goalkeeper,"August 1, 1994",31,,N/A,,Le Havre,28,0,0.0,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Aaron Wan-Bissaka,2,Defender,"November 26, 1997",28,,N/A,,West Ham United,11,0,0.0,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Steve Kapuadi,3,Defender,"April 30, 1998",28,,N/A,,Widzew Łódź,4,0,0.0,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Axel Tuanzebe,4,Defender,"November 14, 1997",28,,N/A,,Burnley,13,1,0.077,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Dylan Batubinsika,5,Defender,"February 15, 1996",30,,N/A,,AEL,14,1,0.071,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Ngal'ayel Mukau,6,Midfielder,"November 3, 2004",21,,N/A,,Lille,13,0,0.0,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Nathanaël Mbuku,7,Midfielder,"March 16, 2002",24,,N/A,,Montpellier,18,2,0.111,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Samuel Moutoussamy,8,Midfielder,"August 12, 1996",29,,N/A,,Atromitos,57,0,0.0,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Brian Cipenga,9,Forward,"March 11, 1998",28,,N/A,,Castellón,7,0,0.0,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Théo Bongonda,10,Midfielder,"November 20, 1995",30,,N/A,,Spartak Moscow,37,7,0.189,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Gaël Kakuta,11,Forward,"June 21, 1991",34,,N/A,,AEL,30,5,0.167,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Joris Kayembe,12,Defender,"August 8, 1994",31,,N/A,,Genk,25,0,0.0,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Meschak Elia,13,Forward,"August 6, 1997",28,,N/A,,Alanyaspor,68,12,0.176,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Noah Sadiki,14,Midfielder,"December 17, 2004",21,,N/A,,Sunderland,19,0,0.0,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Aaron Tshibola,15,Midfielder,"January 2, 1995",31,,N/A,,Kilmarnock,16,1,0.062,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Timothy Fayulu,16,Goalkeeper,"July 24, 1999",26,,N/A,,Noah,3,0,0.0,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Cédric Bakambu,17,Forward,"April 11, 1991",35,,N/A,,Real Betis,69,21,0.304,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Charles Pickel,18,Midfielder,"May 15, 1997",29,,N/A,,Espanyol,34,1,0.029,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Fiston Mayele,19,Forward,"June 24, 1994",31,,N/A,,Pyramids,37,6,0.162,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Yoane Wissa,20,Forward,"September 3, 1996",29,,N/A,,Newcastle United,37,9,0.243,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Matthieu Epolo,21,Goalkeeper,"January 15, 2005",21,,N/A,,Standard Liège,1,0,0.0,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Chancel Mbemba,22,Defender,"August 8, 1994",31,,N/A,,Lille,108,7,0.065,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Simon Banza,23,Forward,"August 13, 1996",29,,N/A,,Al Jazira,15,2,0.133,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Gédéon Kalulu,24,Defender,"August 29, 1997",28,,N/A,,Aris Limassol,28,0,0.0,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Edo Kayembe,25,Midfielder,"June 3, 1998",28,,N/A,,Watford,42,2,0.048,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
DR Congo,剛果民主共和國,COD,Group K,剛果民主共和國,Arthur Masuaku,26,Defender,"November 7, 1993",32,,N/A,,Lens,45,4,0.089,61.0,1520.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Portugal,葡萄牙,POR,Group K,葡萄牙,Diogo Costa,1,Goalkeeper,"September 19, 1999",26,,N/A,,Porto,42,0,0.0,4.0,1860.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Portugal,葡萄牙,POR,Group K,葡萄牙,Nélson Semedo,2,Defender,"November 16, 1993",32,,N/A,,Fenerbahçe,49,0,0.0,4.0,1860.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Portugal,葡萄牙,POR,Group K,葡萄牙,Rúben Dias,3,Defender,"May 14, 1997",29,,N/A,,Manchester City,75,3,0.04,4.0,1860.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Portugal,葡萄牙,POR,Group K,葡萄牙,Tomás Araújo,4,Defender,"May 16, 2002",24,,N/A,,Benfica,4,0,0.0,4.0,1860.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
